date,groupes,genre,renouveau,statut,duree,ministre,theme,total
2017-08-01,LC,H,anciens,attente,3,Ministère des solidarités et de la santé,alcools et boissons alcoolisées,1
2017-08-01,LC,H,anciens,attente,3,Ministère des solidarités et de la santé,assurance complémentaire,1
2017-08-01,LC,H,anciens,attente,3,Ministère des solidarités et de la santé,assurances,1
2017-08-01,LC,H,anciens,attente,3,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-08-01,LC,H,anciens,attente,3,Ministère du travail,personnes handicapées,1
2017-08-01,LC,H,anciens,attente,3,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,dépendance,1
2017-08-01,LC,H,anciens,reponse,0,Ministère des solidarités et de la santé,animaux,1
2017-08-01,LC,H,anciens,reponse,0,Ministère des solidarités et de la santé,maladies,1
2017-08-01,LC,H,anciens,reponse,0,Ministère des solidarités et de la santé,professions de santé,1
2017-08-01,LC,H,anciens,reponse,2,Ministère de la transition écologique et solidaire,commerce et artisanat,1
2017-08-01,LC,H,anciens,reponse,3,Ministère de l'éducation nationale,enseignement,1
2017-08-01,LC,H,nouveaux,attente,3,Ministère de l’intérieur,drogue,1
2017-08-01,LC,H,nouveaux,attente,3,Ministère des sports,sports,1
2017-08-01,LC,H,nouveaux,attente,3,Secrétariat d'État, auprès du Premier ministre, chargé de l'égalité entre les femmes et les hommes,égalité des sexes et parité,1
2017-08-01,LC,H,nouveaux,reponse,2,Ministère de l’intérieur,police,1
2017-08-01,LC,H,nouveaux,reponse,2,Ministère du travail,travail,1
2017-08-01,LFI,H,nouveaux,reponse,3,Premier ministre,logement,1
2017-08-01,LR,F,anciens,attente,3,Ministère de l'économie et des finances,emploi et activité,1
2017-08-01,LR,F,anciens,attente,3,Ministère de l'éducation nationale,enseignement maternel et primaire,1
2017-08-01,LR,F,anciens,attente,3,Ministère des solidarités et de la santé,professions de santé,1
2017-08-01,LR,F,anciens,attente,3,Secrétariat d'État, auprès du Premier ministre, chargé de l'égalité entre les femmes et les hommes,égalité des sexes et parité,1
2017-08-01,LR,F,anciens,reponse,2,Ministère de l’intérieur,eau et assainissement,1
2017-08-01,LR,F,nouveaux,attente,3,Ministère de l'action et des comptes publics,logement : aides et prêts,1
2017-08-01,LR,F,nouveaux,attente,3,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-08-01,LR,F,nouveaux,attente,3,Ministère de l'économie et des finances,impôts locaux,1
2017-08-01,LR,F,nouveaux,attente,3,Ministère de la culture,arts et spectacles,1
2017-08-01,LR,F,nouveaux,attente,3,Secrétariat d'État, auprès du Premier ministre, chargé de l'égalité entre les femmes et les hommes,égalité des sexes et parité,2
2017-08-01,LR,F,nouveaux,reponse,0,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-08-01,LR,F,nouveaux,reponse,2,Ministère du travail,outre-mer,1
2017-08-01,LR,F,nouveaux,reponse,3,Ministère de l'économie et des finances,impôts locaux,1
2017-08-01,LR,H,anciens,attente,3,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-08-01,LR,H,anciens,attente,3,Ministère de l'agriculture et de l'alimentation,professions de santé,1
2017-08-01,LR,H,anciens,attente,3,Ministère de l'économie et des finances,commerce et artisanat,1
2017-08-01,LR,H,anciens,attente,3,Ministère de l'économie et des finances,politique économique,1
2017-08-01,LR,H,anciens,attente,3,Ministère de l'enseignement supérieur, de la recherche et de l'innovation,enseignement supérieur,2
2017-08-01,LR,H,anciens,attente,3,Ministère de l’intérieur,cycles et motocycles,1
2017-08-01,LR,H,anciens,attente,3,Ministère de l’intérieur,ordre public,1
2017-08-01,LR,H,anciens,attente,3,Ministère de la justice,État,1
2017-08-01,LR,H,anciens,attente,3,Ministère de la transition écologique et solidaire,logement,1
2017-08-01,LR,H,anciens,attente,3,Ministère des solidarités et de la santé,enfants,1
2017-08-01,LR,H,anciens,attente,3,Ministère des solidarités et de la santé,pharmacie et médicaments,3
2017-08-01,LR,H,anciens,attente,3,Ministère du travail,travail,1
2017-08-01,LR,H,anciens,attente,3,Secrétariat d'État, auprès du Premier ministre, chargé de l'égalité entre les femmes et les hommes,égalité des sexes et parité,1
2017-08-01,LR,H,anciens,attente,3,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-08-01,LR,H,anciens,reponse,0,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-08-01,LR,H,anciens,reponse,0,Ministère des solidarités et de la santé,professions de santé,2
2017-08-01,LR,H,anciens,reponse,1,Ministère de l'action et des comptes publics,logement,1
2017-08-01,LR,H,anciens,reponse,1,Ministère de l'éducation nationale,enseignement agricole,1
2017-08-01,LR,H,anciens,reponse,1,Ministère de l’intérieur,police,1
2017-08-01,LR,H,anciens,reponse,2,Ministère de l'action et des comptes publics,fonctionnaires et agents publics,1
2017-08-01,LR,H,anciens,reponse,2,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-08-01,LR,H,anciens,reponse,2,Ministère de l'agriculture et de l'alimentation,aquaculture et pêche professionnelle,1
2017-08-01,LR,H,anciens,reponse,2,Ministère des solidarités et de la santé,santé,1
2017-08-01,LR,H,nouveaux,attente,3,Ministère de l'action et des comptes publics,commerce et artisanat,1
2017-08-01,LR,H,nouveaux,attente,3,Ministère de l'agriculture et de l'alimentation,animaux,1
2017-08-01,LR,H,nouveaux,attente,3,Ministère de l'éducation nationale,enseignement maternel et primaire,1
2017-08-01,LR,H,nouveaux,attente,3,Ministère de l'enseignement supérieur, de la recherche et de l'innovation,enseignement supérieur,2
2017-08-01,LR,H,nouveaux,attente,3,Ministère de l’intérieur,énergie et carburants,1
2017-08-01,LR,H,nouveaux,attente,3,Ministère de l’intérieur,immigration,1
2017-08-01,LR,H,nouveaux,attente,3,Ministère de l’intérieur,papiers d'identité,1
2017-08-01,LR,H,nouveaux,attente,3,Ministère de l’intérieur,police,1
2017-08-01,LR,H,nouveaux,attente,3,Ministère de l’intérieur,sécurité des biens et des personnes,1
2017-08-01,LR,H,nouveaux,attente,3,Ministère de l’intérieur,sécurité routière,1
2017-08-01,LR,H,nouveaux,attente,3,Ministère de l’intérieur,sports,1
2017-08-01,LR,H,nouveaux,attente,3,Ministère de la justice,outre-mer,1
2017-08-01,LR,H,nouveaux,attente,3,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-08-01,LR,H,nouveaux,attente,3,Ministère des outre-mer,logement : aides et prêts,1
2017-08-01,LR,H,nouveaux,attente,3,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-08-01,LR,H,nouveaux,attente,3,Ministère des solidarités et de la santé,santé,2
2017-08-01,LR,H,nouveaux,attente,3,Ministère du travail,travail,1
2017-08-01,LR,H,nouveaux,reponse,0,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-08-01,LR,H,nouveaux,reponse,0,Ministère des solidarités et de la santé,professions de santé,2
2017-08-01,LR,H,nouveaux,reponse,1,Secrétariat d'État, auprès de la ministre des armées,anciens combattants et victimes de guerre,1
2017-08-01,LR,H,nouveaux,reponse,2,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-08-01,LR,H,nouveaux,reponse,2,Ministère de la transition écologique et solidaire,emploi et activité,1
2017-08-01,LR,H,nouveaux,reponse,2,Ministère des armées,défense,1
2017-08-01,LREM,F,anciens,attente,3,Ministère de l'éducation nationale,retraites : fonctionnaires civils et militaires,1
2017-08-01,LREM,F,anciens,attente,3,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-08-01,LREM,F,nouveaux,attente,3,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,transports ferroviaires,1
2017-08-01,LREM,F,nouveaux,attente,3,Ministère de l'action et des comptes publics,audiovisuel et communication,1
2017-08-01,LREM,F,nouveaux,attente,3,Ministère de l'action et des comptes publics,retraites : généralités,1
2017-08-01,LREM,F,nouveaux,attente,3,Ministère de l'action et des comptes publics,travailleurs indépendants et autoentrepreneurs,1
2017-08-01,LREM,F,nouveaux,attente,3,Ministère de l’intérieur,sécurité routière,1
2017-08-01,LREM,F,nouveaux,attente,3,Ministère de la transition écologique et solidaire,animaux,1
2017-08-01,LREM,F,nouveaux,attente,3,Ministère de la transition écologique et solidaire,déchets,1
2017-08-01,LREM,F,nouveaux,attente,3,Ministère des solidarités et de la santé,établissements de santé,1
2017-08-01,LREM,F,nouveaux,attente,3,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-08-01,LREM,F,nouveaux,attente,3,Ministère des solidarités et de la santé,professions de santé,1
2017-08-01,LREM,F,nouveaux,attente,3,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,3
2017-08-01,LREM,F,nouveaux,attente,3,Secrétariat d'État, auprès du Premier ministre, chargé du numérique,télécommunications,1
2017-08-01,LREM,F,nouveaux,reponse,0,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-08-01,LREM,F,nouveaux,reponse,2,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-08-01,LREM,F,nouveaux,reponse,3,Ministère de la transition écologique et solidaire,environnement,1
2017-08-01,LREM,H,anciens,attente,3,Ministère de l’intérieur,sécurité routière,1
2017-08-01,LREM,H,anciens,attente,3,Ministère de la cohésion des territoires,urbanisme,1
2017-08-01,LREM,H,anciens,attente,3,Ministère de la culture,culture,1
2017-08-01,LREM,H,anciens,attente,3,Ministère de la transition écologique et solidaire,animaux,1
2017-08-01,LREM,H,anciens,attente,3,Ministère des solidarités et de la santé,professions de santé,1
2017-08-01,LREM,H,anciens,attente,3,Ministère des solidarités et de la santé,santé,1
2017-08-01,LREM,H,anciens,attente,3,Ministère des sports,sports,1
2017-08-01,LREM,H,anciens,reponse,0,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-08-01,LREM,H,anciens,reponse,2,Ministère de la transition écologique et solidaire,environnement,1
2017-08-01,LREM,H,anciens,reponse,2,Ministère des solidarités et de la santé,santé,1
2017-08-01,LREM,H,anciens,reponse,2,Ministère du travail,consommation,1
2017-08-01,LREM,H,nouveaux,attente,3,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,transports,1
2017-08-01,LREM,H,nouveaux,attente,3,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-08-01,LREM,H,nouveaux,attente,3,Ministère de l'action et des comptes publics,transports par eau,1
2017-08-01,LREM,H,nouveaux,attente,3,Ministère de l'agriculture et de l'alimentation,agroalimentaire,1
2017-08-01,LREM,H,nouveaux,attente,3,Ministère de l'éducation nationale,enseignement maternel et primaire,1
2017-08-01,LREM,H,nouveaux,attente,3,Ministère de l’intérieur,état civil,1
2017-08-01,LREM,H,nouveaux,attente,3,Ministère de la culture,audiovisuel et communication,1
2017-08-01,LREM,H,nouveaux,attente,3,Ministère de la transition écologique et solidaire,développement durable,1
2017-08-01,LREM,H,nouveaux,attente,3,Ministère de la transition écologique et solidaire,logement,1
2017-08-01,LREM,H,nouveaux,attente,3,Ministère des solidarités et de la santé,dépendance,1
2017-08-01,LREM,H,nouveaux,attente,3,Ministère des solidarités et de la santé,pharmacie et médicaments,2
2017-08-01,LREM,H,nouveaux,attente,3,Ministère des solidarités et de la santé,professions de santé,1
2017-08-01,LREM,H,nouveaux,attente,3,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,sécurité sociale,1
2017-08-01,LREM,H,nouveaux,reponse,1,Ministère des solidarités et de la santé,santé,1
2017-08-01,LREM,H,nouveaux,reponse,2,Ministère des solidarités et de la santé,maladies,1
2017-08-01,LREM,H,nouveaux,reponse,2,Ministère du travail,enseignement supérieur,1
2017-08-01,LREM,H,nouveaux,reponse,3,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,transports ferroviaires,1
2017-08-01,LREM,H,nouveaux,reponse,3,Ministère des solidarités et de la santé,professions de santé,1
2017-08-01,MODEM,F,nouveaux,attente,3,Ministère de l'économie et des finances,consommation,1
2017-08-01,MODEM,F,nouveaux,attente,3,Ministère des solidarités et de la santé,personnes âgées,1
2017-08-01,MODEM,F,nouveaux,attente,3,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-08-01,MODEM,F,nouveaux,attente,3,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-08-01,MODEM,F,nouveaux,attente,3,Secrétariat d'État, auprès du Premier ministre, chargé du numérique,numérique,1
2017-08-01,MODEM,F,nouveaux,reponse,1,Ministère de l'Europe et des affaires étrangères,politique extérieure,3
2017-08-01,NG,F,anciens,attente,3,Secrétariat d'État, auprès du ministre de l'économie et des finances,famille,1
2017-08-01,NG,H,anciens,attente,3,Ministère de l'économie et des finances,consommation,1
2017-08-01,NG,H,anciens,attente,3,Ministère de la cohésion des territoires,ruralité,1
2017-08-01,NG,H,anciens,attente,3,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-08-01,NG,H,anciens,reponse,2,Ministère de l'action et des comptes publics,fonctionnaires et agents publics,1
2017-08-01,NG,H,nouveaux,attente,3,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-08-01,NI,H,anciens,retrait,1,Ministère de l’intérieur,sécurité routière,1
2017-08-01,NI,H,anciens,retrait,1,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-08-01,NI,H,anciens,retrait,1,Secrétariat d'État, auprès du Premier ministre, chargé de l'égalité entre les femmes et les hommes,professions de santé,1
2017-08-01,NI,H,nouveaux,attente,3,Ministère de l'économie et des finances,personnes âgées,1
2017-08-01,NI,H,nouveaux,attente,3,Ministère de l’intérieur,immigration,3
2017-08-01,NI,H,nouveaux,attente,3,Ministère de l’intérieur,police,1
2017-08-01,NI,H,nouveaux,attente,3,Ministère de la cohésion des territoires,intercommunalité,1
2017-08-01,NI,H,nouveaux,attente,3,Ministère de la transition écologique et solidaire,aménagement du territoire,1
2017-08-01,NI,H,nouveaux,attente,3,Ministère des solidarités et de la santé,assurance complémentaire,2
2017-08-01,NI,H,nouveaux,attente,3,Ministère des solidarités et de la santé,politique sociale,1
2017-08-01,NI,H,nouveaux,attente,3,Premier ministre,mines et carrières,1
2017-08-01,NI,H,nouveaux,reponse,2,Ministère de l'économie et des finances,politique extérieure,1
2017-08-01,NI,H,nouveaux,reponse,2,Ministère de l'Europe et des affaires étrangères,ambassades et consulats,1
2017-08-01,NI,H,nouveaux,reponse,2,Ministère de l’intérieur,ordre public,1
2017-08-01,NI,H,nouveaux,reponse,3,Ministère de l'économie et des finances,personnes âgées,1
2017-08-08,GDR,H,anciens,attente,2,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-08-08,GDR,H,anciens,attente,2,Ministère de l'économie et des finances,commerce et artisanat,1
2017-08-08,GDR,H,anciens,attente,2,Ministère de l’intérieur,étrangers,2
2017-08-08,GDR,H,anciens,attente,2,Ministère des solidarités et de la santé,assurance complémentaire,1
